index,src,tar
5,화이트와인,category
6,와인,-
7,추천,-
1,화날,-
2,때,-
3,먹을,-
4,안달달하고,sweet
5,헤비한,bold
6,와인,-
7,있어,-
8,,-
1,안시었으면,acidic
2,400000원쯤,-
3,취하지,-
4,않게,-
5,기분만,-
6,낼,-
7,수,-
8,있는,-
9,와인,-
10,추천해줘,-
11,,-
1,산도없는,acidic
2,와인,-
3,있으면,-
4,추천해줘,-
5,스위트하게,sweet
6,,-
1,달지않은걸로,sweet
2,4만원보다,-
3,낮은,-
4,의,-
5,와인,-
6,추천해줘,-
7,,-
1,안무거운,bold
2,느낌을,-
3,주는,-
4,상큼하며,acidic
5,맛이,-
6,괜찮은,-
7,와인,-
8,추천해줘,-
9,,-
1,기분을,-
2,달래줄,-
3,가벼운거,bold
4,느낌의,-
5,2만이하,-
6,와인,-
7,추천해줘,-
8,,-
1,안떫고,tannic
2,달달하며,sweet
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,오그라드는,tannic
2,삼십만대의,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,덜쓴,tannic
2,해비한,bold
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,목넘김이좋은,tannic
2,안신걸로,acidic
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,달달하지않은걸로,sweet
2,맛에,-
3,상쾌한거로,bold
4,느낌으로,-
5,시었으면,acidic
6,추천해줘,-
7,,-
1,와인,-
2,중에,-
3,달콤하며,sweet
4,안무겁게,bold
5,느낌의,-
6,와인,-
7,추천해줘,-
8,만원쯤,-
9,,-
1,달짝지근하며,sweet
2,와인,-
3,중에,-
4,산미가높은,acidic
5,15만원,-
6,이하,-
7,와인,-
8,추천해줘,-
9,,-
1,산미낮은,acidic
2,와인,-
3,중에서,-
4,600000원대,-
5,추천,-
6,해줄래,-
7,바디감은,-
8,무거운걸로,bold
9,,-
10,,-
1,레드와인,category
2,에,-
3,가볍지않은거,bold
4,느낌을,-
5,주는,-
6,단맛,sweet
7,맛의,-
8,와인,-
9,,-
1,선물로,-
2,구매할,-
3,달콤하고,sweet
4,와인,-
5,중에,-
6,조금시큼하며,acidic
7,맛의,-
8,레드와인,category
9,와인,-
10,보여줘,-
1,50000대,-
2,적당히달달한,sweet
3,맛,-
4,좀,-
5,내는,-
6,화이트와인,category
7,와인,-
1,상큼했으면,acidic
2,와인으로,-
3,가볍지만,bold
4,느낌을,-
5,주는,-
6,레드와인,category
7,추천,-
1,싸우고,-
2,화해할,-
3,청량한걸로,bold
4,느낌있는,-
5,오만원대,-
6,와인,-
7,레드와인,category
8,로,-
9,추천해줘,-
10,,-
1,레드와인,category
2,와인,-
3,중에서,-
4,마실,-
5,때,-
6,새콤한,acidic
7,맛나는,-
8,20만대,-
9,와인,-
1,단,sweet
2,맛에,-
3,가볍지않으며,bold
4,느낌으로,-
5,타닌강한,tannic
6,추천해줘,-
7,,-
1,단,sweet
2,맛에,-
3,쌉쌀한,tannic
4,느낌으로,-
5,시큼한,acidic
6,추천해줘,-
7,,-
1,적당히달은,sweet
2,맛에,-
3,이십만원,-
4,느낌으로,-
5,타닌감이낮은,tannic
6,추천해줘,-
7,,-
1,덜쓴거,tannic
2,맛에,-
3,무거운거로,bold
4,느낌으로,-
5,상큼한거로,acidic
6,추천해줘,-
7,,-
1,상쾌한,bold
2,맛에,-
3,안쓴거,tannic
4,느낌으로,-
5,150000원쯤의,-
6,추천해줘,-
7,,-
1,시게,acidic
2,맛에,-
3,탄닌이보통인,tannic
4,느낌으로,-
5,4만원보다,-
6,비싼,-
7,추천해줘,-
8,,-
1,덜단,sweet
2,안무거운걸로,bold
3,느낌,-
4,있는,-
5,새콤하게,acidic
6,레드와인,category
7,와인,-
8,있을까,-
1,달달하지않은걸로,sweet
2,마실,-
3,때,-
4,가볍지않은거로,bold
5,느낌,-
6,주는,-
7,2만정도의,-
8,의,-
9,화이트와인,category
10,와인,-
11,추천,-
12,부탁해,-
1,스위트,sweet
2,화이트와인,category
3,와인인데,-
4,시지않은거,acidic
5,만원보다,-
6,저렴한,-
7,와인,-
8,추천해줘,-
1,와인,-
2,잘,-
3,모르는데,-
4,산미있는,acidic
5,레드와인,category
6,와인으로,-
7,단단한,bold
8,50000원대의,-
9,추천해줘,-
1,간단하게,-
2,마실,-
3,당도가높지않은,sweet
4,목,-
5,넘김은,-
6,해비하게,bold
7,느낌으로,-
8,새콤한거로,acidic
9,20만대,-
10,와인,-
11,추천해줘,-
12,,-
1,덜단거,sweet
2,무거운걸로,bold
3,느낌,-
4,있는,-
5,산도가낮은,acidic
6,쓰고,tannic
7,와인,-
8,있을까,-
1,달달하고,sweet
2,풀바디한걸로,bold
3,느낌,-
4,있는,-
5,떫지않은거,tannic
6,60000보다,-
7,저렴한,-
8,와인,-
9,있을까,-
1,단거로,sweet
2,안부드러운,tannic
3,느낌,-
4,있는,-
5,덜신걸로,acidic
6,3만대,-
7,와인,-
8,있을까,-
1,쌉쌀한,tannic
2,헤비하게,bold
3,느낌,-
4,있는,-
5,새콤하게,acidic
6,500000이하,-
7,와인,-
8,있을까,-
1,시지않은걸로,acidic
2,화이트와인,category
3,와인으로,-
4,당도는,-
5,단거로,sweet
6,바디감은,-
7,라이트,bold
8,추천해줘,-
9,가격은,-
10,400000원,-
11,,-
1,시큼하고,acidic
2,쓴거,tannic
3,느낌의,-
4,당도는,-
5,적당히달은,sweet
6,바디감은,-
7,헤비로,bold
8,추천해줘,-
9,가격은,-
10,150000원이하,-
11,,-
1,무슨,-
2,포도주,-
3,마실까,-
1,화이트와인,category
2,와인,-
3,추천해줘,-
1,달콤하며,sweet
2,분위기,-
3,좋은,-
4,와인,-
5,추천해줘,-
1,와인,-
2,처음,-
3,먹어보는데,-
4,풀로,bold
5,느낌있는,-
6,걸로,-
7,추천,-
8,해줄래,-
1,저녁에,-
2,마실,-
3,시큼한,acidic
4,와인이,-
5,있을까,-
1,파티할,-
2,때,-
3,마실,-
4,90000원보다,-
5,비싼,-
6,와인,-
7,좀,-
8,추천해줘,-
1,스파이시가강한,tannic
2,와인,-
3,추천해줘,-
1,드라이한거로,sweet
2,와인,-
3,추천해줘,-
4,종류는,-
5,화이트와인,category
6,,-
1,화이트와인,category
2,와인,-
3,중에,-
4,해비한거,bold
5,와인,-
6,있어,-
1,조금시큼한걸로,acidic
2,화이트와인,category
3,와인,-
4,있을까,-
1,친구들이랑,-
2,마실건데,-
3,7만원대의,-
4,화이트와인,category
5,와인,-
6,추천,-
1,화날,-
2,때,-
3,먹을,-
4,안달,sweet
5,끈적하며,bold
6,와인,-
7,있어,-
8,,-
1,안시게,acidic
2,40000원보다,-
3,낮은,-
4,취하지,-
5,않게,-
6,기분만,-
7,낼,-
8,수,-
9,있는,-
10,와인,-
11,추천해줘,-
12,,-
1,안신걸로,acidic
2,와인,-
3,있으면,-
4,추천해줘,-
5,당도높은,sweet
6,,-
1,당도없는,sweet
2,6만원보다,-
3,저렴한,-
4,의,-
5,와인,-
6,추천해줘,-
7,,-
1,풀바디하게,bold
2,느낌을,-
3,주는,-
4,안시며,acidic
5,맛이,-
6,괜찮은,-
7,와인,-
8,추천해줘,-
9,,-
1,기분을,-
2,달래줄,-
3,가볍지만,bold
4,느낌의,-
5,십오만원,-
6,이하,-
7,와인,-
8,추천해줘,-
9,,-
1,안쓴거,tannic
2,안단거,sweet
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,타닌감이보통인,tannic
2,50000대,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,목넘김이좋은,tannic
2,무겁지않게,bold
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,쓰지않으며,tannic
2,안시고,acidic
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,스위트한거로,sweet
2,맛에,-
3,해비한걸로,bold
4,느낌으로,-
5,시었으면,acidic
6,추천해줘,-
7,,-
1,와인,-
2,중에,-
3,달지않은,sweet
4,안무거운걸로,bold
5,느낌의,-
6,와인,-
7,추천해줘,-
8,5만원쯤,-
9,,-
1,달달한걸로,sweet
2,와인,-
3,중에,-
4,시큼하고,acidic
5,칠만대,-
6,와인,-
7,추천해줘,-
8,,-
1,신맛이없는,acidic
2,와인,-
3,중에서,-
4,육만원쯤의,-
5,추천,-
6,해줄래,-
7,바디감은,-
8,상쾌한,bold
9,,-
10,,-
1,화이트와인,category
2,에,-
3,안무겁게,bold
4,느낌을,-
5,주는,-
6,달콤한거,sweet
7,맛의,-
8,와인,-
9,,-
1,선물로,-
2,구매할,-
3,스위트한,sweet
4,와인,-
5,중에,-
6,시지않게,acidic
7,맛의,-
8,화이트와인,category
9,와인,-
10,보여줘,-
1,100000원,-
2,당도가높은,sweet
3,맛,-
4,좀,-
5,내는,-
6,화이트와인,category
7,와인,-
1,신맛이있는,acidic
2,와인으로,-
3,헤비한걸로,bold
4,느낌을,-
5,주는,-
6,화이트와인,category
7,추천,-
1,싸우고,-
2,화해할,-
3,안무겁고,bold
4,느낌있는,-
5,사십만원,-
6,와인,-
7,화이트와인,category
8,로,-
9,추천해줘,-
10,,-
1,레드와인,category
2,와인,-
3,중에서,-
4,마실,-
5,때,-
6,시큼하고,acidic
7,맛나는,-
8,삼십만원보다,-
9,비싼,-
10,와인,-
1,안달며,sweet
2,맛에,-
3,묵직한,bold
4,느낌으로,-
5,안쓴,tannic
6,추천해줘,-
7,,-
1,달콤한,sweet
2,맛에,-
3,스파이시가강한,tannic
4,느낌으로,-
5,신거로,acidic
6,추천해줘,-
7,,-
1,단거,sweet
2,맛에,-
3,이십만원,-
4,어치,-
5,느낌으로,-
6,타닌감이없는,tannic
7,추천해줘,-
8,,-
1,떨떠름한,tannic
2,맛에,-
3,헤비로,bold
4,느낌으로,-
5,산미가거의없는,acidic
6,추천해줘,-
7,,-
1,풀바디하며,bold
2,맛에,-
3,탄닌이있는,tannic
4,느낌으로,-
5,400000원쯤,-
6,추천해줘,-
7,,-
1,시큼했으면,acidic
2,맛에,-
3,목넘김이좋은,tannic
4,느낌으로,-
5,150000원,-
6,이하,-
7,추천해줘,-
8,,-
1,스위트하게,sweet
2,리치한,bold
3,느낌,-
4,있는,-
5,적당한산도의,acidic
6,레드와인,category
7,와인,-
8,있을까,-
1,달지않은거,sweet
2,마실,-
3,때,-
4,무겁지않은,bold
5,느낌,-
6,주는,-
7,7만원보다,-
8,저렴한,-
9,의,-
10,화이트와인,category
11,와인,-
12,추천,-
13,부탁해,-
1,안달고,sweet
2,레드와인,category
3,와인인데,-
4,시지않으며,acidic
5,2만원보다,-
6,비싼,-
7,와인,-
8,추천해줘,-
1,와인,-
2,잘,-
3,모르는데,-
4,시큼한걸로,acidic
5,화이트와인,category
6,와인으로,-
7,상쾌한거로,bold
8,9만원대의,-
9,추천해줘,-
1,간단하게,-
2,마실,-
3,안달달한거,sweet
4,목,-
5,넘김은,-
6,풀바디,bold
7,느낌으로,-
8,조금시큼한걸로,acidic
9,이만원,-
10,넘어도,-
11,와인,-
12,추천해줘,-
13,,-
1,스위트한거,sweet
2,끈적했으면,bold
3,느낌,-
4,있는,-
5,아주신,acidic
6,스파이시가강한,tannic
7,와인,-
8,있을까,-
1,스위트하며,sweet
2,살짝가벼운,bold
3,느낌,-
4,있는,-
5,타닌감이낮은,tannic
6,10000원보다,-
7,낮은,-
8,와인,-
9,있을까,-
1,적당히단,sweet
2,쓰지않고,tannic
3,느낌,-
4,있는,-
5,신맛이보통인,acidic
6,90000정도의,-
7,와인,-
8,있을까,-
1,쌉싸래하고,tannic
2,풀바디로,bold
3,느낌,-
4,있는,-
5,새콤한거로,acidic
6,삼십만이하,-
7,와인,-
8,있을까,-
1,새콤하며,acidic
2,화이트와인,category
3,와인으로,-
4,당도는,-
5,안달달한걸로,sweet
6,바디감은,-
7,안무겁고,bold
8,추천해줘,-
9,가격은,-
10,십만원쯤,-
11,,-
1,세콤했으면,acidic
2,목에걸리는,tannic
3,느낌의,-
4,당도는,-
5,당도낮은,sweet
6,바디감은,-
7,풀인거로,bold
8,추천해줘,-
9,가격은,-
10,15만대의,-
11,,-
1,무슨,-
2,와인,-
3,마실까,-
1,화이트와인,category
2,와인,-
3,추천해줘,-
1,드라이했으면,sweet
2,분위기,-
3,좋은,-
4,와인,-
5,추천해줘,-
1,와인,-
2,처음,-
3,먹어보는데,-
4,가볍지않았으면,bold
5,느낌있는,-
6,걸로,-
7,추천,-
8,해줄래,-
1,저녁에,-
2,마실,-
3,산도가적당함,acidic
4,와인이,-
5,있을까,-
1,파티할,-
2,때,-
3,마실,-
4,30000원이하,-
5,와인,-
6,좀,-
7,추천해줘,-
1,탄닌감이높은,tannic
2,와인,-
3,추천해줘,-
1,안달달하게,sweet
2,와인,-
3,추천해줘,-
4,종류는,-
5,레드와인,category
6,,-
1,레드와인,category
2,와인,-
3,중에,-
4,살짝무게감있는,bold
5,와인,-
6,있어,-
1,시큼한거로,acidic
2,화이트와인,category
3,와인,-
4,있을까,-
1,친구들이랑,-
2,마실건데,-
3,7만원,-
4,레드와인,category
5,와인,-
6,추천,-
1,화날,-
2,때,-
3,먹을,-
4,달지않게,sweet
5,묵직한,bold
6,와인,-
7,있어,-
8,,-
1,상큼하게,acidic
2,300000원,-
3,취하지,-
4,않게,-
5,기분만,-
6,낼,-
7,수,-
8,있는,-
9,와인,-
10,추천해줘,-
11,,-
1,시지않은걸로,acidic
2,와인,-
3,있으면,-
4,추천해줘,-
5,달달하지않게,sweet
6,,-
1,달달하며,sweet
2,30000원,-
3,어치,-
4,의,-
5,와인,-
6,추천해줘,-
7,,-
1,청량한,bold
2,느낌을,-
3,주는,-
4,적당한산도의,acidic
5,맛이,-
6,괜찮은,-
7,와인,-
8,추천해줘,-
9,,-
1,기분을,-
2,달래줄,-
3,묵직한,bold
4,느낌의,-
5,70000원대의,-
6,와인,-
7,추천해줘,-
8,,-
1,쓰며,tannic
2,달달한,sweet
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,쓰며,tannic
2,200000원대,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,적당히타닌,tannic
2,끈적하게,bold
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,조금스파이시한,tannic
2,조금시큼한,acidic
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,달달한,sweet
2,맛에,-
3,묵직한,bold
4,느낌으로,-
5,새콤하고,acidic
6,추천해줘,-
7,,-
1,와인,-
2,중에,-
3,달며,sweet
4,해비한거로,bold
5,느낌의,-
6,와인,-
7,추천해줘,-
8,90000원쯤,-
9,,-
1,안달달하고,sweet
2,와인,-
3,중에,-
4,산도가적당함,acidic
5,2만보다,-
6,저렴한,-
7,와인,-
8,추천해줘,-
9,,-
1,안시게,acidic
2,와인,-
3,중에서,-
4,60만대,-
5,추천,-
6,해줄래,-
7,바디감은,-
8,가벼운거,bold
9,,-
10,,-
1,화이트와인,category
2,에,-
3,헤비한,bold
4,느낌을,-
5,주는,-
6,덜달달한,sweet
7,맛의,-
8,와인,-
9,,-
1,선물로,-
2,구매할,-
3,들척지근한,sweet
4,와인,-
5,중에,-
6,신맛이나는,acidic
7,맛의,-
8,레드와인,category
9,와인,-
10,보여줘,-
1,30000원보다,-
2,저렴한,-
3,달달하지않은거,sweet
4,맛,-
5,좀,-
6,내는,-
7,레드와인,category
8,와인,-
1,산미가높은,acidic
2,와인으로,-
3,진한,bold
4,느낌을,-
5,주는,-
6,화이트와인,category
7,추천,-
1,싸우고,-
2,화해할,-
3,진하게,bold
4,느낌있는,-
5,2만정도,-
6,와인,-
7,레드와인,category
8,로,-
9,추천해줘,-
10,,-
1,레드와인,category
2,와인,-
3,중에서,-
4,마실,-
5,때,-
6,시큼한거로,acidic
7,맛나는,-
8,50만대의,-
9,와인,-
1,스위트하게,sweet
2,맛에,-
3,라이트한거로,bold
4,느낌으로,-
5,떨떠름,tannic
6,추천해줘,-
7,,-
1,단게,sweet
2,맛에,-
3,타닌감이낮은,tannic
4,느낌으로,-
5,신거로,acidic
6,추천해줘,-
7,,-
1,들척지근한,sweet
2,맛에,-
3,500000원,-
4,이하,-
5,느낌으로,-
6,타닌감이적당한,tannic
7,추천해줘,-
8,,-
1,쌉싸래한,tannic
2,맛에,-
3,헤비한걸로,bold
4,느낌으로,-
5,안셨으면,acidic
6,추천해줘,-
7,,-
1,끈적한걸로,bold
2,맛에,-
3,매끄러운,tannic
4,느낌으로,-
5,10000원,-
6,어치,-
7,추천해줘,-
8,,-
1,신맛이안나는,acidic
2,맛에,-
3,안떫고,tannic
4,느낌으로,-
5,십만정도,-
6,추천해줘,-
7,,-
1,덜단,sweet
2,가볍지않은걸로,bold
3,느낌,-
4,있는,-
5,상큼하게,acidic
6,레드와인,category
7,와인,-
8,있을까,-
1,달지않고,sweet
2,마실,-
3,때,-
4,가볍지않으며,bold
5,느낌,-
6,주는,-
7,육십만정도,-
8,의,-
9,화이트와인,category
10,와인,-
11,추천,-
12,부탁해,-
1,덜달달한,sweet
2,화이트와인,category
3,와인인데,-
4,안시며,acidic
5,4만원대의,-
6,와인,-
7,추천해줘,-
1,와인,-
2,잘,-
3,모르는데,-
4,상큼한걸로,acidic
5,레드와인,category
6,와인으로,-
7,풀바디한,bold
8,50만원,-
9,이하,-
10,추천해줘,-
1,간단하게,-
2,마실,-
3,스위트한거,sweet
4,목,-
5,넘김은,-
6,가볍,bold
7,느낌으로,-
8,안시었으면,acidic
9,오만원대의,-
10,와인,-
11,추천해줘,-
12,,-
1,달짝지근하게,sweet
2,가벼우며,bold
3,느낌,-
4,있는,-
5,안셨으면,acidic
6,살짝스파이시한,tannic
7,와인,-
8,있을까,-
1,스위트한거,sweet
2,진한거,bold
3,느낌,-
4,있는,-
5,쌉쌀한,tannic
6,7만대의,-
7,와인,-
8,있을까,-
1,안달달하고,sweet
2,부드러운,tannic
3,느낌,-
4,있는,-
5,시큼한거로,acidic
6,150000원보다,-
7,낮은,-
8,와인,-
9,있을까,-
1,많이쓰지않은,tannic
2,가볍지만,bold
3,느낌,-
4,있는,-
5,산미있는,acidic
6,300000원이하,-
7,와인,-
8,있을까,-
1,안신거,acidic
2,레드와인,category
3,와인으로,-
4,당도는,-
5,스위트한거로,sweet
6,바디감은,-
7,상쾌하고,bold
8,추천해줘,-
9,가격은,-
10,오십만보다,-
11,저렴한,-
12,,-
1,세콤했으면,acidic
2,쌉싸름한,tannic
3,느낌의,-
4,당도는,-
5,드라이한거로,sweet
6,바디감은,-
7,진한,bold
8,추천해줘,-
9,가격은,-
10,2만원,-
11,넘어도,-
12,,-
1,포도주는,-
2,처음인데,-
3,괜찮은거,-
4,추천좀,-
1,화이트와인,category
2,와인,-
3,추천해줘,-
1,스위트로단맛안나는,sweet
2,분위기,-
3,좋은,-
4,와인,-
5,추천해줘,-
1,와인,-
2,처음,-
3,먹어보는데,-
4,해비한거,bold
5,느낌있는,-
6,걸로,-
7,추천,-
8,해줄래,-
1,저녁에,-
2,마실,-
3,시큼한,acidic
4,와인이,-
5,있을까,-
1,파티할,-
2,때,-
3,마실,-
4,육십만원이하,-
5,와인,-
6,좀,-
7,추천해줘,-
1,떨떠름하지않은,tannic
2,와인,-
3,추천해줘,-
1,덜단,sweet
2,와인,-
3,추천해줘,-
4,종류는,-
5,화이트와인,category
6,,-
1,레드와인,category
2,와인,-
3,중에,-
4,풀인거,bold
5,와인,-
6,있어,-
1,신맛이보통인,acidic
2,레드와인,category
3,와인,-
4,있을까,-
1,친구들이랑,-
2,마실건데,-
3,10만정도의,-
4,화이트와인,category
5,와인,-
6,추천,-
1,화날,-
2,때,-
3,먹을,-
4,단맛,sweet
5,헤비하고,bold
6,와인,-
7,있어,-
8,,-
1,안시게,acidic
2,육만이하,-
3,취하지,-
4,않게,-
5,기분만,-
6,낼,-
7,수,-
8,있는,-
9,와인,-
10,추천해줘,-
11,,-
1,산미가낮은,acidic
2,와인,-
3,있으면,-
4,추천해줘,-
5,단게,sweet
6,,-
1,달달하지않으면,sweet
2,삼십만정도의,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,라이트하며,bold
2,느낌을,-
3,주는,-
4,아주신,acidic
5,맛이,-
6,괜찮은,-
7,와인,-
8,추천해줘,-
9,,-
1,기분을,-
2,달래줄,-
3,상쾌한,bold
4,느낌의,-
5,100000정도의,-
6,와인,-
7,추천해줘,-
8,,-
1,타닌감이낮은,tannic
2,스위트한걸로,sweet
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,덜떫은,tannic
2,4만원대,-
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,안부드러운,tannic
2,무겁지않은,bold
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,안쓰며,tannic
2,시고,acidic
3,의,-
4,와인,-
5,추천해줘,-
6,,-
1,달콤한거로,sweet
2,맛에,-
3,가벼우며,bold
4,느낌으로,-
5,시게,acidic
6,추천해줘,-
7,,-
1,와인,-
2,중에,-
3,달달하지않으면,sweet
4,진한거로,bold
5,느낌의,-
6,와인,-
7,추천해줘,-
8,5만원보다,-
9,낮은,-
10,,-
1,드라이했으면,sweet
2,와인,-
3,중에,-
4,산미가강한,acidic
5,오십만원대의,-
6,와인,-
7,추천해줘,-
8,,-
1,산미가높은,acidic
2,와인,-
3,중에서,-
4,이만원,-
5,어치,-
6,추천,-
7,해줄래,-
8,바디감은,-
9,가볍지않은,bold
10,,-
11,,-
1,레드와인,category
2,에,-
3,풀바디하게,bold
4,느낌을,-
5,주는,-
6,드라이한거로,sweet
7,맛의,-
8,와인,-
9,,-
1,선물로,-
2,구매할,-
3,달짝지근하게,sweet
4,와인,-
5,중에,-
6,시지않으며,acidic
7,맛의,-
8,화이트와인,category
9,와인,-
10,보여줘,-
1,팔만보다,-
2,저렴한,-
3,달달하지않은거로,sweet
4,맛,-
5,좀,-
6,내는,-
7,레드와인,category
8,와인,-
1,시지않고,acidic
2,와인으로,-
3,청량하며,bold
4,느낌을,-
5,주는,-
6,화이트와인,category
7,추천,-
1,싸우고,-
2,화해할,-
3,풀바디였으면,bold
4,느낌있는,-
5,8만원쯤의,-
6,와인,-
7,화이트와인,category
8,로,-
9,추천해줘,-
10,,-
1,화이트와인,category
2,와인,-
3,중에서,-
4,마실,-
5,때,-
6,시지않고,acidic
7,맛나는,-
8,50만원보다,-
9,저렴한,-
10,와인,-
1,당도가낮은,sweet
2,맛에,-
3,안무거운거,bold
4,느낌으로,-
5,타닌감이낮은,tannic
6,추천해줘,-
7,,-
1,덜단거,sweet
2,맛에,-
3,거칠지않은,tannic
4,느낌으로,-
5,시며,acidic
6,추천해줘,-
7,,-
1,안달달한걸로,sweet
2,맛에,-
3,4만원,-
4,어치,-
5,느낌으로,-
6,탄닌이없는,tannic
7,추천해줘,-
8,,-
1,쓴,tannic
2,맛에,-
3,해비한거로,bold
4,느낌으로,-
5,산도가높은,acidic
6,추천해줘,-
7,,-
1,라이트했으면,bold
2,맛에,-
3,쌉싸래한,tannic
4,느낌으로,-
5,10000원쯤,-
6,추천해줘,-
7,,-
1,안신거,acidic
2,맛에,-
3,안쓴거,tannic
4,느낌으로,-
5,삼십만정도,-
6,추천해줘,-
7,,-
1,달콤한걸로,sweet
2,라이트한거,bold
3,느낌,-
4,있는,-
5,조금시큼하고,acidic
6,레드와인,category
7,와인,-
8,있을까,-
1,안달달한,sweet
2,마실,-
3,때,-
4,안무거운거로,bold
5,느낌,-
6,주는,-
7,삼만대의,-
8,의,-
9,레드와인,category
10,와인,-
11,추천,-
12,부탁해,-
1,덜단,sweet
2,레드와인,category
3,와인인데,-
4,신맛이보통인,acidic
5,50000원,-
6,이하,-
7,와인,-
8,추천해줘,-
1,와인,-
2,잘,-
3,모르는데,-
4,아주산미,acidic
5,레드와인,category
6,와인으로,-
7,가벼운,bold
8,칠만대,-
9,추천해줘,-
1,간단하게,-
2,마실,-
